game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,DraftKings,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.2,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,DraftKings,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,5.0,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,FanDuel,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.2,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,FanDuel,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.8,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,BetMGM,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.22,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,BetMGM,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.5,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Barstool Sportsbook,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.21,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Barstool Sportsbook,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.7,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,BetRivers,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.21,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,BetRivers,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.7,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Unibet,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.21,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Unibet,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.7,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,TwinSpires,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.21,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,TwinSpires,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.7,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,SugarHouse,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.21,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,SugarHouse,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.7,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,BetOnline.ag,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.2,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,BetOnline.ag,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.9,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,LowVig.ag,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.21,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,LowVig.ag,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.9,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,FOX Bet,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.18,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,FOX Bet,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.33,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,MyBookie.ag,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.2,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,MyBookie.ag,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.75,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,PointsBet (US),4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.2,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,PointsBet (US),4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.75,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,SuperBook,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.22,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,SuperBook,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.75,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,William Hill (US),4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.22,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,William Hill (US),4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.45,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Circa Sports,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.2,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Circa Sports,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.78,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,WynnBET,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.19,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,WynnBET,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.9,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Bovada,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Boston Celtics,,1.2,
bcd6fb33fb5797ee8e2713a11ce3a947,5/1/2023,False,Bovada,4/30/2023,Boston Celtics,Philadelphia 76ers,h2h,Philadelphia 76ers,,4.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,DraftKings,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.56,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,DraftKings,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.55,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,FanDuel,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.53,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,FanDuel,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.58,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Circa Sports,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.58,
